Credit_Score,Income,Loan_Amount,Term,Age,Employment_Length,Num_of_Late_Payments,Num_Loans,Debt_to_Income,Home_Ownership,Marital_Status,Education_Level,Sex,Defaulted
572.6210800896426,66133.51579973978,11687.488398079504,15,26,22,1,0,0.2125768961783277,RENT,SINGLE,MASTER,MALE,0
525.5345296688583,141233.92292347804,20957.755621064072,15,57,39,0,2,0.45007798658483256,MORTGAGE,SINGLE,DOCTORATE,MALE,0
472.12797510957216,76153.96365580146,50000.0,15,49,8,2,1,0.23181175247270788,MORTGAGE,MARRIED,DOCTORATE,MALE,0
799.6044311489184,47382.32489368562,5000.0,15,37,31,1,1,0.23852022766450018,RENT,MARRIED,BACHELOR,MALE,0
715.4365656354057,45409.4365542228,34830.063304143034,15,45,14,0,3,0.21416902765381804,RENT,MARRIED,DOCTORATE,FEMALE,1
644.4415329089545,18159.54043483286,6917.048962922711,15,50,36,1,2,0.05744330728600944,RENT,MARRIED,HIGH_SCHOOL,MALE,0
677.996862631982,104155.48885735795,11736.842584557928,30,21,12,1,4,0.17230284044242572,MORTGAGE,MARRIED,BACHELOR,MALE,0
537.4510952701623,56108.1401493599,5000.0,15,63,4,2,2,0.060337733778578075,RENT,DIVORCED,BACHELOR,MALE,0
850.0,50976.00432046872,7163.409171392776,15,51,10,2,3,0.18471034513394197,MORTGAGE,SINGLE,HIGH_SCHOOL,FEMALE,0
662.9221181975228,219655.37839224303,13968.471229352586,15,65,9,2,4,0.40135502498059056,OWN,DIVORCED,BACHELOR,MALE,0
660.9394794604893,74937.64541828432,5000.0,15,20,12,0,4,0.04583082158777779,OWN,SINGLE,MASTER,MALE,0
722.5766623898692,22410.447495240784,13509.907071279493,30,43,14,3,1,0.17527452568441662,OWN,DIVORCED,MASTER,FEMALE,0
698.1009231736713,38682.12018972283,50000.0,30,25,6,1,2,0.17344851181969106,RENT,DIVORCED,BACHELOR,FEMALE,0
672.3884024279131,117422.28545983773,5000.0,15,23,39,1,4,0.3743219998183094,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,0
570.9525544554688,65663.52052688823,28915.854234776023,30,33,27,3,3,0.14163948431206266,RENT,MARRIED,DOCTORATE,FEMALE,0
697.1468357135996,11913.89891586834,10541.507215946502,30,41,31,1,1,0.4289797413906245,MORTGAGE,SINGLE,HIGH_SCHOOL,FEMALE,0
838.2024496475034,105961.44672876017,21294.290182402463,30,65,34,0,4,0.15173806495016856,RENT,MARRIED,MASTER,FEMALE,0
784.5420046154977,26592.7957230503,6028.497418291304,30,56,14,1,2,0.4413910346538774,OWN,MARRIED,BACHELOR,FEMALE,0
809.3186626639397,153664.88881087728,5000.0,30,47,35,2,1,0.4096809169149772,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,0
598.8784323568815,114002.40328573243,5000.0,30,62,20,2,2,0.2697681482430486,RENT,SINGLE,DOCTORATE,FEMALE,0
551.039517974142,37633.90521706244,5000.0,15,30,5,1,2,0.22509217473233753,MORTGAGE,SINGLE,DOCTORATE,MALE,0
637.4213079900352,124050.81808675564,5000.0,15,22,0,1,2,0.08886684316486183,MORTGAGE,SINGLE,DOCTORATE,FEMALE,1
655.5724912288695,63392.77552637016,21825.94527572664,15,42,3,4,1,0.27237465574426606,RENT,SINGLE,DOCTORATE,MALE,1
759.4191518470949,102638.68375611097,42689.0430451639,15,37,10,3,4,0.4430814424744217,RENT,MARRIED,HIGH_SCHOOL,MALE,0
480.75353702851805,84236.64086472374,33653.69125322815,15,35,25,0,0,0.10896840036189863,MORTGAGE,MARRIED,DOCTORATE,FEMALE,0
802.9550319460614,17682.167250456325,23112.18223272914,30,64,36,1,4,0.4497912920086879,MORTGAGE,SINGLE,MASTER,FEMALE,0
634.199210142101,27822.5083841269,5000.0,15,35,22,3,1,0.4899452299718118,OWN,MARRIED,DOCTORATE,FEMALE,1
607.311893005258,111498.04087905807,6826.930429688594,15,19,28,3,0,0.14102586362854994,MORTGAGE,SINGLE,MASTER,FEMALE,0
548.7895624739832,43261.233394672956,7415.676594319271,30,27,20,1,0,0.268106013205653,OWN,MARRIED,HIGH_SCHOOL,MALE,0
484.51433281342304,39817.57683790017,5752.493385924038,30,62,26,2,0,0.6229870200529725,OWN,DIVORCED,MASTER,MALE,0
732.3170583961914,12243.871032532355,14472.361152346535,15,67,38,3,3,0.1743510647539216,OWN,DIVORCED,HIGH_SCHOOL,FEMALE,0
657.3317967188403,81179.95327967305,15338.19165879688,30,64,39,1,1,0.420851249378104,MORTGAGE,SINGLE,DOCTORATE,MALE,0
521.0039100258946,163126.24596215726,8828.664758345156,30,29,12,0,3,0.1403624244292963,OWN,SINGLE,BACHELOR,FEMALE,0
520.4921227936384,6623.3542872863545,8732.588975696643,30,64,22,2,0,0.23853588027408096,MORTGAGE,MARRIED,MASTER,MALE,0
616.4215300709872,61210.972833637905,35269.92501954175,30,30,15,3,3,0.15696270830777198,MORTGAGE,SINGLE,MASTER,MALE,0
816.9021525289393,130611.02777077146,31145.720325381564,15,67,29,2,3,0.22784245636465283,RENT,SINGLE,BACHELOR,FEMALE,0
624.0408648636395,56017.93043771424,7357.486519134074,30,64,3,3,1,0.3787942610431414,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,1
499.6857046881894,82618.5898124867,49019.02097005666,15,28,39,0,2,0.26678926698424793,MORTGAGE,SINGLE,HIGH_SCHOOL,MALE,0
625.4256935914055,6880.3235926560155,50000.0,15,36,15,2,3,0.27073589587688,OWN,SINGLE,DOCTORATE,FEMALE,0
622.727643025233,81415.35486038243,7912.549395755805,30,52,30,4,3,0.14046612269957223,MORTGAGE,DIVORCED,MASTER,MALE,0
380.31133570584285,50642.78674977256,8752.27614248373,30,56,24,4,0,0.5573031712096528,MORTGAGE,DIVORCED,HIGH_SCHOOL,FEMALE,0
644.5705133482188,109286.49978399315,14089.589115417202,30,43,11,2,0,0.5457510286530526,RENT,DIVORCED,DOCTORATE,FEMALE,0
626.9065469791323,119369.30257823756,50000.0,15,63,25,2,0,0.36535453014272734,RENT,SINGLE,HIGH_SCHOOL,FEMALE,0
719.6206364813419,189478.1821009307,41801.06221785574,30,31,36,1,4,0.6708629861151051,OWN,MARRIED,BACHELOR,FEMALE,0
834.8956094945345,88981.65866067878,5000.0,30,62,32,1,3,0.3952074165281248,OWN,DIVORCED,BACHELOR,FEMALE,0
762.6565029547758,76289.81582910832,9975.660004680953,30,61,27,0,0,0.030789867152891393,RENT,SINGLE,BACHELOR,FEMALE,0
623.111130944517,69719.21507886681,16120.548629363473,30,41,8,2,1,0.09330626753627377,RENT,DIVORCED,DOCTORATE,FEMALE,0
539.347409125833,42341.685359465584,13988.636655681363,30,58,11,0,4,0.17707672965135077,MORTGAGE,MARRIED,MASTER,MALE,0
850.0,76924.19217308456,5000.0,15,18,4,1,2,0.3793491631568594,OWN,MARRIED,BACHELOR,FEMALE,0
655.9218434014489,45229.92949304853,39153.93473911706,30,68,27,3,3,0.06868078016882485,OWN,MARRIED,BACHELOR,MALE,0
651.3929291912946,68423.04881348071,22598.392763761134,30,60,34,0,3,0.2826920178473974,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,0
647.5874912889997,125879.87678039799,36391.87032598881,30,39,4,2,1,0.4136695450777487,MORTGAGE,MARRIED,BACHELOR,MALE,0
669.8084760767855,9672.871736017943,39146.50013610857,15,40,33,1,2,0.19291010454033578,OWN,MARRIED,MASTER,FEMALE,0
635.5639588076058,116993.92805645228,27594.786143395024,30,36,33,2,2,0.29717445860101327,RENT,SINGLE,DOCTORATE,FEMALE,1
592.6337993119764,125855.75336699326,11568.196944761545,15,35,12,0,4,0.3428350213947969,RENT,DIVORCED,BACHELOR,MALE,0
595.3141058759608,54096.573650446066,18860.229188540994,15,29,38,2,3,0.3627122102148141,MORTGAGE,MARRIED,DOCTORATE,FEMALE,0
646.7246729784001,46092.744950429726,5000.0,30,45,13,1,0,0.21909905560275408,OWN,DIVORCED,DOCTORATE,FEMALE,0
595.6575228866235,29608.900645278376,22395.41624499114,30,45,10,3,1,0.4451036306482016,MORTGAGE,DIVORCED,MASTER,FEMALE,1
578.7154217322835,124849.72732805547,5000.0,30,50,37,3,1,0.1957933982426413,RENT,SINGLE,HIGH_SCHOOL,FEMALE,0
660.6430227691897,58856.59688505589,23680.109074049524,15,36,3,2,1,0.28163301583135797,RENT,MARRIED,HIGH_SCHOOL,FEMALE,1
624.5022782579144,10034.88838525446,5216.860622201292,15,45,32,2,1,0.25679337220434534,MORTGAGE,MARRIED,DOCTORATE,MALE,0
800.3992988582688,34761.25393858913,5000.0,15,69,6,2,0,0.2316133976124605,RENT,SINGLE,BACHELOR,FEMALE,0
384.9030191606988,102031.00132522765,5000.0,15,66,7,0,0,0.3070135268239853,OWN,SINGLE,DOCTORATE,MALE,0
759.1506851922462,87336.67841006897,5000.0,15,54,36,2,4,0.5085653670837915,MORTGAGE,SINGLE,HIGH_SCHOOL,MALE,0
774.6085192497629,48053.39504151528,25369.48823692528,15,43,9,2,3,0.06033413097320925,MORTGAGE,SINGLE,BACHELOR,MALE,0
442.660976759185,41658.779409265626,26365.317419676026,30,52,14,1,0,0.23790123202827781,MORTGAGE,SINGLE,HIGH_SCHOOL,MALE,0
615.7312405919652,40412.092547808905,14469.379492541024,30,51,37,3,4,0.09692671261041898,RENT,DIVORCED,MASTER,MALE,0
612.8559134004208,13879.490775074875,5000.0,15,52,14,1,2,0.060319937967417005,OWN,SINGLE,HIGH_SCHOOL,MALE,0
509.24883052821787,140768.7844734721,5000.0,30,57,4,1,3,0.1583137179882063,MORTGAGE,MARRIED,BACHELOR,MALE,0
572.2183312409124,43883.976539433,5000.0,30,33,28,2,0,0.5457368651398501,MORTGAGE,MARRIED,BACHELOR,MALE,0
538.9424154534171,120857.92604127483,5000.0,15,55,18,1,2,0.32101399505812145,RENT,SINGLE,DOCTORATE,FEMALE,0
825.2270443423622,136065.80259612255,44301.658142992696,15,30,9,1,4,0.20672764758334097,OWN,SINGLE,BACHELOR,MALE,1
743.5678393147462,109915.54490739803,5529.221063236709,30,40,11,0,0,0.16881290108663263,MORTGAGE,SINGLE,MASTER,FEMALE,0
777.1555094994159,38418.98436409758,8747.517492021876,15,39,3,3,0,0.34483894080676875,RENT,SINGLE,HIGH_SCHOOL,MALE,0
722.1672064043235,80186.50451683046,5000.0,15,33,30,2,2,0.2594214550408507,MORTGAGE,SINGLE,DOCTORATE,MALE,0
537.0948228782771,58790.21968045419,5029.865293233661,30,45,17,2,0,0.2175278689606399,RENT,MARRIED,DOCTORATE,FEMALE,0
597.5479733720226,14814.906963493595,14647.100020383288,15,65,15,4,1,0.08463675760336362,OWN,DIVORCED,BACHELOR,MALE,0
698.9374561227918,76217.96408608014,18717.254553234798,30,52,39,1,0,0.13695734710386212,RENT,SINGLE,MASTER,FEMALE,1
527.7872191108055,1048.0104420098723,5630.085598475739,30,62,35,3,3,0.508866635638397,MORTGAGE,SINGLE,DOCTORATE,MALE,0
721.2998430172388,119383.96942307819,5000.0,30,63,24,2,2,0.30314958534306075,MORTGAGE,SINGLE,MASTER,FEMALE,1
625.9674601841865,36769.135135080345,9919.819700467517,30,25,22,2,3,0.13457978259488268,RENT,MARRIED,MASTER,FEMALE,0
612.5179192450403,70057.98279364196,5336.7728357011165,30,61,11,1,4,0.3316313332123066,OWN,MARRIED,HIGH_SCHOOL,MALE,1
721.0959968203491,74164.39357730711,5000.0,15,39,33,3,3,0.4371492459077506,OWN,DIVORCED,HIGH_SCHOOL,MALE,0
694.4263311486039,47054.75131479613,50000.0,15,38,35,1,1,0.17072535447083617,MORTGAGE,DIVORCED,HIGH_SCHOOL,MALE,0
613.9033834180921,89334.69007376373,19157.910963019935,15,43,36,2,1,0.23304001896275434,MORTGAGE,DIVORCED,MASTER,MALE,0
765.9329803364249,36254.81716887378,16278.223038618904,15,57,2,1,3,0.2479878320445071,RENT,DIVORCED,HIGH_SCHOOL,FEMALE,0
541.8936672400102,103564.8648728622,10749.385471559503,30,38,8,3,4,0.12669323395831505,RENT,MARRIED,DOCTORATE,FEMALE,0
711.5935606944264,7298.984012337431,11205.371689269441,30,42,17,3,0,0.3077685880300655,RENT,DIVORCED,DOCTORATE,FEMALE,0
709.3101257968384,66318.97897732058,15569.962540396327,15,58,34,1,1,0.1340154425457391,OWN,SINGLE,BACHELOR,FEMALE,0
619.045356068601,156946.44995291423,23842.848338476102,30,18,33,2,3,0.06580719459774219,OWN,MARRIED,MASTER,FEMALE,1
682.6133022242118,9983.433769721261,24223.043366700917,15,23,13,0,3,0.13079732488837617,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,0
524.8886423614697,26112.751473757424,5000.0,15,40,3,2,3,0.2967456955774774,MORTGAGE,MARRIED,DOCTORATE,FEMALE,0
742.4027019206901,85695.39248294575,13867.454202861678,15,68,28,2,0,0.13514133350667762,MORTGAGE,SINGLE,MASTER,MALE,0
631.5097863557011,68979.0890969799,10619.141333481446,30,40,14,0,2,0.23940642806415027,RENT,MARRIED,MASTER,MALE,0
597.7276979480961,77531.50496367796,40885.65306533237,30,60,27,3,4,0.2647116332660117,OWN,SINGLE,HIGH_SCHOOL,MALE,0
754.900922583689,84459.35650738317,19961.8913544742,30,60,15,4,2,0.0877074561935598,MORTGAGE,DIVORCED,MASTER,MALE,1
579.565630945724,91736.0734280885,15207.29257014458,30,40,11,0,4,0.6901359529315839,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
509.15387036364405,115484.99209781116,5000.0,15,49,4,3,4,0.20327760906840087,MORTGAGE,SINGLE,HIGH_SCHOOL,MALE,1
494.33708264760963,80490.93284642563,18609.714582654717,30,47,33,1,3,0.42076461042140306,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
710.600995134564,47937.11726907288,5000.0,30,30,0,2,1,0.23833113131040587,MORTGAGE,DIVORCED,MASTER,MALE,0
521.9570647503717,93628.68506013657,8225.838287374609,30,60,38,3,3,0.41589341059948715,MORTGAGE,MARRIED,MASTER,FEMALE,0
825.4794181984364,154994.09674476078,5000.0,15,35,31,2,0,0.3768287544948888,OWN,DIVORCED,HIGH_SCHOOL,MALE,1
441.8070592116278,53368.31268087132,23557.89276632577,15,40,25,0,4,0.26460301163029376,MORTGAGE,MARRIED,MASTER,MALE,0
819.6456368290038,11273.534766467928,5000.0,30,32,16,0,1,0.06894583522849078,OWN,SINGLE,HIGH_SCHOOL,MALE,1
671.1017467202619,115354.03346434864,9946.982593233697,30,50,26,1,4,0.5485966461127487,RENT,DIVORCED,BACHELOR,FEMALE,0
640.3286888129608,53980.941802320085,45204.8424177426,30,38,23,4,4,0.12980562061255144,OWN,MARRIED,MASTER,MALE,0
595.508091319105,48633.47730070181,5000.0,30,56,34,1,3,0.08931267266217417,RENT,DIVORCED,MASTER,FEMALE,0
689.913611435207,102371.08385752108,14177.60858989938,15,40,38,0,1,0.3938653565365649,OWN,DIVORCED,BACHELOR,FEMALE,0
646.2365297575152,33233.59070230386,10869.444132684808,30,44,25,2,1,0.30094657744484954,OWN,SINGLE,BACHELOR,MALE,0
760.3301882016522,55473.33588479196,5000.0,30,62,37,0,4,0.24098901999865366,MORTGAGE,SINGLE,BACHELOR,FEMALE,1
661.4227648662039,76599.01652845072,31477.372689118485,30,61,22,3,1,0.16933246796658433,OWN,SINGLE,HIGH_SCHOOL,MALE,1
665.0301761461877,69524.98398895332,5000.0,15,35,21,3,1,0.5026823621751266,OWN,SINGLE,HIGH_SCHOOL,MALE,0
613.6387787786144,95472.59085695198,12858.780291350484,15,41,3,2,3,0.1044857666073638,MORTGAGE,DIVORCED,DOCTORATE,MALE,1
644.3054376278933,38225.681471507836,16450.466418653057,30,68,8,4,2,0.2753367499887619,RENT,DIVORCED,BACHELOR,FEMALE,0
680.7801768892059,85655.28990880413,19800.169421281837,30,64,3,0,0,0.08967820273199208,MORTGAGE,MARRIED,DOCTORATE,MALE,0
478.98316073433745,47022.66612080414,23335.57192114379,30,57,6,4,2,0.3816464134853107,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
515.1814577894287,96940.52404437515,5841.095938439889,30,68,22,1,1,0.6643600121050333,MORTGAGE,MARRIED,MASTER,MALE,0
724.3264094022715,90768.37420065267,5000.0,30,59,1,2,4,0.346194635801836,RENT,SINGLE,BACHELOR,FEMALE,0
667.0865438127942,13228.064897770237,25706.81451978797,15,24,23,1,0,0.13808029814033712,OWN,DIVORCED,MASTER,FEMALE,0
631.6016663647321,114299.10580875161,15342.618257453885,15,67,39,1,0,0.4184777921965499,OWN,DIVORCED,HIGH_SCHOOL,FEMALE,0
651.8433933065393,33201.827744297596,36172.1362262577,15,65,30,4,4,0.18391901134110772,MORTGAGE,MARRIED,BACHELOR,FEMALE,1
684.7581705361671,100402.88991405725,34450.82910662892,30,37,30,0,0,0.16100035831005674,MORTGAGE,MARRIED,DOCTORATE,MALE,0
596.0240319690638,78364.36567006703,37071.78272935842,15,44,39,0,4,0.23602812881414398,OWN,DIVORCED,DOCTORATE,MALE,1
572.1695274597687,151909.18383975612,13275.444019965387,15,23,33,3,0,0.0651676153764368,OWN,SINGLE,HIGH_SCHOOL,FEMALE,1
669.5845255097681,48826.70088140739,8118.155996739768,15,44,23,1,2,0.56371516539904,OWN,MARRIED,MASTER,MALE,0
552.1627222384968,42534.160194090124,31361.908516638585,30,26,25,2,0,0.2643318198361509,RENT,MARRIED,HIGH_SCHOOL,FEMALE,0
690.8252755714472,59029.01970561337,12003.854120645412,30,62,15,1,3,0.27688581282960006,RENT,DIVORCED,MASTER,MALE,0
479.74163957621596,44841.01085828623,5000.0,15,48,12,2,4,0.5164502911421598,MORTGAGE,DIVORCED,HIGH_SCHOOL,MALE,1
752.9155637325644,99997.0950971025,38616.84754346913,30,38,14,3,0,0.5253932311909537,RENT,MARRIED,DOCTORATE,FEMALE,1
697.2597482413044,20815.53042182939,42836.53329669396,15,43,26,3,4,0.17948311474138512,MORTGAGE,MARRIED,MASTER,FEMALE,0
675.6029734313876,7315.879042682296,12558.79352009015,15,57,3,1,3,0.28446357433225194,OWN,SINGLE,HIGH_SCHOOL,MALE,0
748.2690983945514,6609.853921040347,5000.0,15,65,15,1,0,0.1430766139125008,OWN,SINGLE,BACHELOR,FEMALE,0
816.5474444462577,107515.37959867879,9814.777400702991,15,62,29,1,0,0.46151914745671774,MORTGAGE,SINGLE,DOCTORATE,MALE,0
751.437006501813,145530.66862909627,32545.69034498877,30,30,29,2,3,0.5515533737822935,OWN,SINGLE,DOCTORATE,MALE,0
465.9125768668355,54777.53907312643,46409.69246999534,30,66,35,2,3,0.05809439974809887,MORTGAGE,MARRIED,BACHELOR,MALE,0
522.0423033264299,51558.91384049947,5000.0,30,40,2,4,3,0.5700615924045667,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,1
587.5181422304321,63502.608155659065,5000.0,30,37,21,4,4,0.11293588217016894,MORTGAGE,MARRIED,MASTER,FEMALE,1
652.6091050210833,118093.91513040953,41968.48405608286,15,54,21,4,3,0.19461884064280388,RENT,SINGLE,DOCTORATE,MALE,0
701.7659020469123,13632.343290471297,9866.42574889252,30,45,11,2,4,0.08577142016006911,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
577.4256186846535,71918.44913673926,15607.28637874271,15,34,20,2,2,0.33319228475183654,MORTGAGE,DIVORCED,BACHELOR,MALE,1
668.6766764477078,108759.88148912149,50000.0,30,45,3,0,0,0.11686779491300536,MORTGAGE,SINGLE,MASTER,FEMALE,0
574.4617067646677,85054.70849699226,5000.0,30,58,30,2,0,0.21680450701278042,RENT,DIVORCED,HIGH_SCHOOL,MALE,0
588.8482197008052,69479.08082993717,20900.558839694993,30,19,30,1,1,0.21178636592201486,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
509.33389031517777,110052.30462835706,5000.0,15,42,22,2,2,0.043880183634739924,RENT,MARRIED,DOCTORATE,FEMALE,0
557.6766753889095,75161.61464996185,9415.083927944033,15,67,19,2,3,0.3386460302750883,MORTGAGE,SINGLE,DOCTORATE,FEMALE,0
514.8315394383667,93893.76597654537,32573.89738244296,15,58,14,1,3,0.03018664219039859,RENT,DIVORCED,MASTER,FEMALE,0
552.4126747022667,27296.21584362881,11364.5836855904,15,23,22,5,2,0.19904814332855092,OWN,SINGLE,HIGH_SCHOOL,FEMALE,1
755.364179660784,31531.644842822847,50000.0,30,28,27,1,3,0.4056814305035176,OWN,DIVORCED,BACHELOR,FEMALE,0
555.0601111168057,85560.12997624904,16376.896911154145,15,55,15,3,1,0.4309973634820902,MORTGAGE,MARRIED,BACHELOR,FEMALE,0
850.0,128682.92725814789,7747.459817892949,15,23,36,2,4,0.20163503718930478,OWN,DIVORCED,MASTER,MALE,0
699.331790088089,53127.574268615404,5000.0,30,62,20,3,0,0.10861864044831922,RENT,MARRIED,HIGH_SCHOOL,MALE,0
668.4836123694874,107643.72736014694,8631.681178007635,30,28,14,4,2,0.31171191025685213,RENT,DIVORCED,DOCTORATE,FEMALE,1
564.1642219818787,140613.91289943227,9321.292705875123,15,31,16,1,0,0.3436637933482627,OWN,MARRIED,HIGH_SCHOOL,FEMALE,0
720.0309879408992,125745.72267920237,5000.0,30,19,36,0,4,0.3871455564326257,MORTGAGE,DIVORCED,DOCTORATE,FEMALE,0
592.4362173762227,141998.22646856966,9227.196279414427,15,57,12,4,2,0.2513563211188336,MORTGAGE,MARRIED,BACHELOR,MALE,1
662.2009814645362,97106.37455359462,12481.324329329625,30,20,18,3,4,0.4210462628239587,RENT,MARRIED,MASTER,FEMALE,0
850.0,63771.68194507964,25655.82955705842,15,52,29,1,3,0.21089291942318167,OWN,MARRIED,MASTER,MALE,1
640.394010027535,20098.290594858423,21384.72936750616,15,50,17,2,3,0.20801024460657092,RENT,DIVORCED,MASTER,MALE,0
764.9273326285676,47696.87559350257,24672.540548133336,15,41,13,4,3,0.20767257920954887,RENT,DIVORCED,DOCTORATE,FEMALE,0
579.6823574874113,17837.670234190417,5000.0,15,36,35,3,4,0.311709240755322,RENT,MARRIED,BACHELOR,MALE,1
646.5011509503038,168547.1358748907,5000.0,15,35,35,1,4,0.24237970289258362,MORTGAGE,SINGLE,BACHELOR,FEMALE,0
827.080063563551,51205.709378383166,21675.515229424742,30,66,19,0,4,0.521670289917517,OWN,MARRIED,MASTER,FEMALE,0
587.3032942212233,66160.24033922428,13232.55818820049,15,69,18,4,0,0.4969022184083908,OWN,SINGLE,MASTER,FEMALE,0
831.2448557996929,87574.26880202338,5000.0,15,41,6,1,4,0.28397919356238804,MORTGAGE,MARRIED,DOCTORATE,MALE,0
720.7751935455475,62180.122318622685,32643.3499098281,15,62,3,1,3,0.05688769253448354,RENT,DIVORCED,DOCTORATE,FEMALE,1
593.7533224105732,144752.55202153765,29639.334579677547,15,52,33,3,1,0.5588448380203992,RENT,SINGLE,HIGH_SCHOOL,MALE,0
713.2407739055521,28867.531913277402,15900.017623244697,15,18,1,3,4,0.3775916054960437,MORTGAGE,DIVORCED,DOCTORATE,FEMALE,0
747.255444962673,69730.37276186213,5000.0,30,53,4,2,1,0.07760130821387667,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
712.1809962217196,22876.47071509759,29092.753118199584,30,42,9,0,3,0.40784395417658337,MORTGAGE,SINGLE,MASTER,FEMALE,0
492.97752801095436,6001.125561035296,17527.635291834362,15,62,31,3,4,0.059444605087366834,OWN,SINGLE,BACHELOR,FEMALE,1
577.2862824175131,29411.54545473573,30461.532840505617,30,66,12,1,0,0.07373613222035444,OWN,SINGLE,DOCTORATE,FEMALE,0
625.2481364448495,58148.1601475794,27866.137218140862,15,60,38,1,0,0.2255928044538498,OWN,DIVORCED,BACHELOR,MALE,1
642.5566570899954,38534.888774137,32491.24135703862,30,51,4,2,1,0.8000530630268351,RENT,SINGLE,DOCTORATE,FEMALE,0
712.0672097550678,25378.9510063072,14596.558007017555,30,42,9,1,0,0.13557454464881025,RENT,MARRIED,DOCTORATE,FEMALE,0
667.7701000933254,10315.873183591699,5000.0,15,33,9,1,0,0.5494577882026809,MORTGAGE,MARRIED,HIGH_SCHOOL,FEMALE,1
516.4655641289899,55844.72136856526,22243.525705882053,30,51,37,2,0,0.41518634076906497,MORTGAGE,SINGLE,DOCTORATE,MALE,0
688.0197851005963,15236.018701550114,19376.63213870569,30,46,26,1,3,0.13556328441444365,RENT,DIVORCED,MASTER,FEMALE,0
711.0585745283823,98002.79818448014,27115.550432567925,15,36,20,3,0,0.3158414894431482,MORTGAGE,DIVORCED,BACHELOR,FEMALE,0
705.979044793104,64121.98764672517,5000.0,15,40,7,1,2,0.5701077363048551,RENT,SINGLE,DOCTORATE,FEMALE,0
758.0780725554622,12877.574973246534,5000.0,30,36,0,1,4,0.362412470041058,RENT,DIVORCED,BACHELOR,FEMALE,0
733.3922154548904,44539.54614750683,44220.09488362917,30,42,27,4,0,0.08594436945061566,OWN,DIVORCED,BACHELOR,MALE,0
695.9180079228437,22392.179720470842,27724.1111774242,30,33,38,1,0,0.05469307963622888,OWN,DIVORCED,BACHELOR,FEMALE,0
642.9834288541354,75958.72552095902,47769.06727891121,15,68,13,3,0,0.43398413035096833,RENT,SINGLE,DOCTORATE,MALE,0
483.90390664840083,127022.52230115722,28435.556052455617,30,26,20,1,2,0.1612453190505989,OWN,MARRIED,HIGH_SCHOOL,MALE,0
692.9618219132586,33758.623482287236,18184.083319542307,30,18,29,0,0,0.24283244609067495,RENT,MARRIED,BACHELOR,MALE,0
670.7687687163111,65751.30395737085,21234.00421117851,30,59,20,3,0,0.18227065441867055,OWN,MARRIED,BACHELOR,MALE,0
677.1578837195374,51993.36022166798,43987.56420399307,15,36,8,1,4,0.20804987411960596,MORTGAGE,MARRIED,DOCTORATE,FEMALE,0
522.3251424179691,93567.00382252329,17293.27070408071,15,50,16,0,2,0.20317336019985935,MORTGAGE,MARRIED,DOCTORATE,FEMALE,0
541.8943459591737,70659.83141188446,20014.72575862812,15,51,4,3,2,0.1402729192553797,RENT,DIVORCED,MASTER,MALE,1
755.3152853332904,22401.53341305905,5000.0,15,33,30,1,0,0.37039158265357325,RENT,DIVORCED,MASTER,MALE,0
646.0444846143345,44047.30321666909,12846.086116333792,30,61,39,1,2,0.41555497260120156,OWN,DIVORCED,HIGH_SCHOOL,MALE,1
718.1500697372625,20198.70715982555,25203.60601742857,15,57,37,4,1,0.14911219575772644,OWN,SINGLE,HIGH_SCHOOL,FEMALE,0
652.8318376130461,113800.35692992991,6320.058938599711,30,35,18,2,2,0.15909719478502557,RENT,DIVORCED,HIGH_SCHOOL,MALE,0
652.9756139495745,61065.58243359711,5000.0,30,51,35,3,2,0.48157914618094244,MORTGAGE,MARRIED,HIGH_SCHOOL,MALE,0
743.8283805975998,155059.53428765037,7532.504339505986,30,42,32,2,2,0.1397835823791204,MORTGAGE,DIVORCED,BACHELOR,MALE,1
598.3955271782626,56966.95930926896,5528.266162686913,30,62,12,1,3,0.3562642082791719,RENT,MARRIED,DOCTORATE,MALE,0
659.6120776940984,24579.661654476862,5000.0,15,23,13,0,3,0.5183704700150183,MORTGAGE,DIVORCED,MASTER,MALE,1
603.7724711294958,15685.719630641353,11062.517362328723,15,38,32,2,3,0.10716608243195874,RENT,MARRIED,BACHELOR,FEMALE,0
606.5503772567685,30156.983812797247,47684.25913537777,15,23,28,0,2,0.16333184590693567,OWN,DIVORCED,DOCTORATE,MALE,0
619.082787653136,19206.79715027449,14147.341991172641,15,49,35,3,1,0.17483754679405497,MORTGAGE,MARRIED,DOCTORATE,FEMALE,1
672.2133771633713,73356.33255057417,5000.0,15,58,9,1,2,0.21954898136087586,MORTGAGE,MARRIED,BACHELOR,FEMALE,0
